712.84	4.41	0	0	5.1	0	0	5.71	0.22	8072.82	6.06	0.12	4356.54	6.41	0.12	4037.29
714.43	4.4	0	0	5.1	0	0	5.7	0.22	8006.11	6.04	0.12	4322.21	6.37	0.1	3592.78
716.03	4.4	0	0	5.09	0	0	5.69	0.22	7940.22	6.03	0.12	4288.03	6.34	0.09	3199.75
717.62	4.39	0	0	5.08	0	0	5.68	0.21	7874.98	6.01	0.12	4254.36	6.31	0.08	2851.18
719.21	4.39	0	0	5.07	0	0	5.67	0.21	7810.37	6	0.12	4220.83	6.27	0.07	2541.37
720.8	4.39	0	0	5.06	0	0	5.66	0.21	7746.4	5.98	0.12	4187.8	6.24	0.06	2265.71
722.39	4.38	0	0	5.06	0	0	5.66	0.21	7683.24	5.97	0.12	4155.09	6.21	0.06	2019.96
723.98	4.38	0	0	5.05	0	0	5.65	0.21	7620.7	5.96	0.12	4122.87	6.19	0.05	1800.47
725.58	4.38	0	0	5.04	0	0	5.64	0.21	7558.95	5.94	0.12	4090.79	6.16	0.05	1604.27
727.17	4.37	0	0	5.04	0	0	5.63	0.21	7497.65	5.93	0.11	4059.2	6.13	0.04	1428.64
728.76	4.37	0	0	5.03	0	0	5.62	0.2	7437.13	5.92	0.11	4027.92	6.11	0.04	1271.37
730.35	4.37	0	0	5.02	0	0	5.61	0.2	7377.23	5.91	0.11	3996.94	6.08	0.03	1130.43
731.94	4.36	0	0	5.02	0	0	5.6	0.2	7317.93	5.89	0.11	3966.45	6.06	0.03	1004.02
733.53	4.36	0	0	5.01	0	0	5.59	0.2	7259.22	5.88	0.11	3936.09	6.04	0.03	890.83
735.12	4.36	0	0	5	0	0	5.59	0.2	7201.12	5.87	0.11	3906.2	6.02	0.02	789.41
736.71	4.35	0	0	5	0	0	5.58	0.2	7143.77	5.86	0.11	3876.61	6	0.02	698.67
738.31	4.35	0	0	4.99	0	0	5.57	0.2	7086.85	5.85	0.11	3847.33	5.98	0.02	617.34
739.9	4.35	0	0	4.98	0	0	5.56	0.2	7030.68	5.84	0.11	3818.5	5.96	0.02	544.85
741.49	4.34	0	0	4.98	0	0	5.55	0.19	6974.92	5.83	0.11	3789.8	5.94	0.01	480.46
743.08	4.34	0	0	4.97	0	0	5.55	0.19	6919.91	5.82	0.11	3761.57	5.92	0.01	423.12
744.67	4.34	0	0	4.97	0	0	5.54	0.19	6865.3	5.81	0.11	3733.62	5.9	0.01	372.27
746.26	4.33	0	0	4.96	0	0	5.53	0.19	6811.43	5.8	0.11	3705.96	5.89	0.01	327.69
747.85	4.33	0	0	4.96	0	0	5.53	0.19	6758.13	5.79	0.11	3678.58	5.87	0.01	288.51
749.44	4.33	0	0	4.95	0	0	5.52	0.19	6705.22	5.78	0.1	3651.5	5.85	0.01	254.53
751.03	4.33	0	0	4.94	0	0	5.51	0.19	6652.87	5.77	0.1	3624.69	5.84	0.01	225.21
752.62	4.32	0	0	4.94	0	0	5.5	0.19	6601.25	5.76	0.1	3598.33	5.82	0.01	200.19
754.21	4.32	0	0	4.93	0	0	5.5	0.18	6550	5.75	0.1	3572.08	5.81	0.01	178.78
755.8	4.32	0	0	4.93	0	0	5.49	0.18	6499.32	5.74	0.1	3546.28	5.79	0	159.12
757.39	4.31	0	0	4.92	0	0	5.48	0.18	6449.17	5.73	0.1	3520.58	5.78	0	140.86
758.98	4.31	0	0	4.92	0	0	5.48	0.18	6399.56	5.73	0.1	3495.32	5.77	0	124.01
760.57	4.31	0	0	4.91	0	0	5.47	0.18	6350.33	5.72	0.1	3470.34	5.75	0	108.55
762.16	4.31	0	0	4.91	0	0	5.46	0.18	6301.64	5.71	0.1	3445.62	5.74	0	94.48
763.75	4.3	0	0	4.9	0	0	5.46	0.18	6253.47	5.7	0.1	3421.01	5.73	0	81.61
765.34	4.3	0	0	4.9	0	0	5.45	0.18	6205.84	5.69	0.1	3396.83	5.72	0	70.11
766.93	4.3	0	0	4.89	0	0	5.45	0.18	6158.73	5.68	0.1	3372.91	5.7	0	59.97
768.52	4.29	0	0	4.89	0	0	5.44	0.17	6111.98	5.68	0.1	3349.25	5.69	0	51.02
770.11	4.29	0	0	4.88	0	0	5.43	0.17	6065.75	5.67	0.1	3325.86	5.68	0	43.24
771.7	4.29	0	0	4.88	0	0	5.43	0.17	6020.04	5.66	0.1	3302.56	5.67	0	36.8
773.29	4.29	0	0	4.87	0	0	5.42	0.17	5974.68	5.65	0.1	3279.69	5.66	0	31.36
774.88	4.28	0	0	4.87	0	0	5.42	0.17	5929.83	5.65	0.1	3257.07	5.65	0	27.24
776.47	4.28	0	0	4.86	0	0	5.41	0.17	5885.32	5.64	0.09	3234.54	5.64	0	23.79
778.06	4.28	0	0	4.86	0	0	5.4	0.17	5841.33	5.63	0.09	3212.43	5.63	0	20.51
779.65	4.28	0	0	4.85	0	0	5.4	0.17	5797.83	5.63	0.09	3190.41	5.62	0	17.57
781.23	4.27	0	0	4.85	0	0	5.39	0.17	5754.67	5.62	0.09	3168.8	5.61	0	14.8
782.82	4.27	0	0	4.85	0	0	5.39	0.17	5712.01	5.61	0.09	3147.28	5.6	0	12.36
784.41	4.27	0	0	4.84	0	0	5.38	0.16	5669.84	5.61	0.09	3126.01	5.59	0	10.09
786	4.27	0	0	4.84	0	0	5.38	0.16	5628.01	5.6	0.09	3104.98	5.58	0	8.15
787.59	4.27	0	0	4.83	0	0	5.37	0.16	5586.5	5.59	0.09	3084.2	5.57	0	6.38
789.18	4.26	0	0	4.83	0	0	5.37	0.16	5545.48	5.59	0.09	3063.5	5.56	0	4.78
790.77	4.26	0	0	4.82	0	0	5.36	0.16	5504.78	5.58	0.09	3043.2	5.55	0	3.5
792.35	4.26	0	0	4.82	0	0	5.36	0.16	5464.57	5.57	0.09	3022.99	5.54	0	2.38
793.94	4.26	0	0	4.82	0	0	5.35	0.16	5424.67	5.57	0.09	3003.02	5.54	0	1.58
795.53	4.25	0	0	4.81	0	0	5.35	0.16	5385.26	5.56	0.09	2983.28	5.53	0	0.79
797.12	4.25	0	0	4.81	0	0	5.34	0.16	5346.15	5.55	0.09	2963.78	5.52	0	0.32
798.7	4.25	0	0	4.8	0	0	5.34	0.16	5307.36	5.55	0.09	2944.51	5.51	0	0
800.29	4.25	0	0	4.8	0	0	5.33	0.15	5269.04	5.54	0.09	2925.32	5.5	0	0
801.88	4.25	0	0	4.8	0	0	5.33	0.15	5231.03	5.54	0.09	2906.37	5.5	0	0
803.47	4.24	0	0	4.79	0	0	5.32	0.15	5193.48	5.53	0.09	2887.65	5.49	0	0
805.05	4.24	0	0	4.79	0	0	5.32	0.15	5156.23	5.53	0.09	2869.15	5.48	0	0
806.64	4.24	0	0	4.79	0	0	5.31	0.15	5119.29	5.52	0.09	2850.73	5.47	0	0
808.23	4.24	0	0	4.78	0	0	5.31	0.15	5082.8	5.51	0.09	2832.54	5.47	0	0
809.82	4.24	0	0	4.78	0	0	5.3	0.15	5046.62	5.51	0.09	2814.57	5.46	0	0
811.4	4.23	0	0	4.77	0	0	5.3	0.15	5010.73	5.5	0.08	2796.68	5.45	0	0
812.99	4.23	0	0	4.77	0	0	5.29	0.15	4975.14	5.5	0.08	2779.17	5.45	0	0
814.58	4.23	0	0	4.77	0	0	5.29	0.15	4939.99	5.49	0.08	2761.57	5.44	0	0
816.16	4.23	0	0	4.76	0	0	5.29	0.15	4905.14	5.49	0.08	2744.34	5.43	0	0
817.75	4.23	0	0	4.76	0	0	5.28	0.15	4870.58	5.48	0.08	2727.18	5.43	0	0
819.34	4.22	0	0	4.76	0	0	5.28	0.14	4836.3	5.48	0.08	2710.25	5.42	0	0
820.92	4.22	0	0	4.75	0	0	5.27	0.14	4802.31	5.47	0.08	2693.53	5.41	0	0
822.51	4.22	0	0	4.75	0	0	5.27	0.14	4768.76	5.47	0.08	2676.88	5.41	0	0
824.09	4.22	0	0	4.75	0	0	5.26	0.14	4735.49	5.46	0.08	2660.44	5.4	0	0
825.68	4.22	0	0	4.74	0	0	5.26	0.14	4702.5	5.46	0.08	2644.22	5.4	0	0
827.27	4.21	0	0	4.74	0	0	5.26	0.14	4669.78	5.45	0.08	2628.06	5.39	0	0
828.85	4.21	0	0	4.74	0	0	5.25	0.14	4637.5	5.45	0.08	2612.12	5.38	0	0
830.44	4.21	0	0	4.73	0	0	5.25	0.14	4605.35	5.44	0.08	2596.24	5.38	0	0
832.02	4.21	0	0	4.73	0	0	5.24	0.14	4573.61	5.44	0.08	2580.57	5.37	0	0
833.61	4.21	0	0	4.73	0	0	5.24	0.14	4542.15	5.43	0.08	2565.11	5.37	0	0
835.19	4.21	0	0	4.73	0	0	5.24	0.14	4510.81	5.43	0.08	2549.71	5.36	0	0
836.78	4.2	0	0	4.72	0	0	5.23	0.14	4479.89	5.42	0.08	2534.52	5.36	0	0
838.36	4.2	0	0	4.72	0	0	5.23	0.14	4449.24	5.42	0.08	2519.38	5.35	0	0
839.95	4.2	0	0	4.72	0	0	5.23	0.14	4418.85	5.42	0.08	2504.45	5.34	0	0
841.53	4.2	0	0	4.71	0	0	5.22	0.13	4388.73	5.41	0.08	2489.73	5.34	0	0
843.12	4.2	0	0	4.71	0	0	5.22	0.13	4358.87	5.41	0.08	2475.07	5.33	0	0
844.7	4.2	0	0	4.71	0	0	5.21	0.13	4329.42	5.4	0.08	2460.61	5.33	0	0
846.29	4.19	0	0	4.7	0	0	5.21	0.13	4300.08	5.4	0.08	2446.2	5.32	0	0
847.87	4.19	0	0	4.7	0	0	5.21	0.13	4271	5.39	0.08	2432	5.32	0	0
849.45	4.19	0	0	4.7	0	0	5.2	0.13	4242.18	5.39	0.08	2417.85	5.31	0	0
851.04	4.19	0	0	4.7	0	0	5.2	0.13	4213.61	5.39	0.08	2403.9	5.31	0	0
852.62	4.19	0	0	4.69	0	0	5.2	0.13	4185.3	5.38	0.08	2390	5.3	0	0
854.2	4.19	0	0	4.69	0	0	5.19	0.13	4157.39	5.38	0.07	2376.3	5.3	0	0
855.79	4.18	0	0	4.69	0	0	5.19	0.13	4129.57	5.37	0.07	2362.65	5.29	0	0
857.37	4.18	0	0	4.69	0	0	5.19	0.13	4102.02	5.37	0.07	2349.2	5.29	0	0
858.95	4.18	0	0	4.68	0	0	5.18	0.13	4074.71	5.37	0.07	2335.95	5.28	0	0
860.54	4.18	0	0	4.68	0	0	5.18	0.13	4047.64	5.36	0.07	2322.74	5.28	0	0
862.12	4.18	0	0	4.68	0	0	5.18	0.13	4020.82	5.36	0.07	2309.59	5.28	0	0
863.7	4.18	0	0	4.67	0	0	5.17	0.12	3994.11	5.35	0.07	2296.63	5.27	0	0
865.29	4.17	0	0	4.67	0	0	5.17	0.12	3967.77	5.35	0.07	2283.71	5.27	0	0
866.87	4.17	0	0	4.67	0	0	5.17	0.12	3941.69	5.35	0.07	2270.99	5.26	0	0
868.45	4.17	0	0	4.67	0	0	5.16	0.12	3915.7	5.34	0.07	2258.31	5.26	0	0
870.03	4.17	0	0	4.66	0	0	5.16	0.12	3889.94	5.34	0.07	2245.83	5.25	0	0
871.61	4.17	0	0	4.66	0	0	5.16	0.12	3864.57	5.34	0.07	2233.39	5.25	0	0
873.2	4.17	0	0	4.66	0	0	5.15	0.12	3839.29	5.33	0.07	2221.14	5.25	0	0
874.78	4.17	0	0	4.66	0	0	5.15	0.12	3814.25	5.33	0.07	2208.94	5.24	0	0
876.36	4.16	0	0	4.66	0	0	5.15	0.12	3789.3	5.32	0.07	2196.92	5.24	0	0
877.94	4.16	0	0	4.65	0	0	5.14	0.12	3764.72	5.32	0.07	2184.81	5.23	0	0
879.52	4.16	0	0	4.65	0	0	5.14	0.12	3740.38	5.32	0.07	2173.02	5.23	0	0
881.1	4.16	0	0	4.65	0	0	5.14	0.12	3716.13	5.31	0.07	2161.28	5.23	0	0
882.68	4.16	0	0	4.65	0	0	5.13	0.12	3692.1	5.31	0.07	2149.57	5.22	0	0
884.27	4.16	0	0	4.64	0	0	5.13	0.12	3668.31	5.31	0.07	2138.06	5.22	0	0
885.85	4.16	0	0	4.64	0	0	5.13	0.12	3644.74	5.3	0.07	2126.58	5.21	0	0
887.43	4.15	0	0	4.64	0	0	5.12	0.12	3621.26	5.3	0.07	2115.15	5.21	0	0
889.01	4.15	0	0	4.64	0	0	5.12	0.12	3598	5.3	0.07	2103.9	5.21	0	0
890.59	4.15	0	0	4.63	0	0	5.12	0.11	3574.96	5.29	0.07	2092.69	5.2	0	0
892.17	4.15	0	0	4.63	0	0	5.12	0.11	3552.15	5.29	0.07	2081.66	5.2	0	0
893.75	4.15	0	0	4.63	0	0	5.11	0.11	3529.56	5.29	0.07	2070.66	5.2	0	0
895.33	4.15	0	0	4.63	0	0	5.11	0.11	3507.05	5.28	0.07	2059.85	5.19	0	0
896.91	4.15	0	0	4.63	0	0	5.11	0.11	3484.77	5.28	0.07	2048.94	5.19	0	0
898.49	4.15	0	0	4.62	0	0	5.1	0.11	3462.7	5.28	0.07	2038.34	5.18	0	0
900.06	4.14	0	0	4.62	0	0	5.1	0.11	3440.84	5.27	0.07	2027.65	5.18	0	0
901.64	4.14	0	0	4.62	0	0	5.1	0.11	3419.07	5.27	0.07	2017.13	5.18	0	0
903.22	4.14	0	0	4.62	0	0	5.1	0.11	3397.51	5.27	0.07	2006.78	5.17	0	0
904.8	4.14	0	0	4.62	0	0	5.09	0.11	3376.17	5.27	0.07	1996.34	5.17	0	0
906.38	4.14	0	0	4.61	0	0	5.09	0.11	3355.03	5.26	0.07	1986.07	5.17	0	0
907.96	4.14	0	0	4.61	0	0	5.09	0.11	3333.98	5.26	0.07	1975.97	5.16	0	0
909.54	4.14	0	0	4.61	0	0	5.09	0.11	3313.13	5.26	0.07	1965.77	5.16	0	0
911.11	4.14	0	0	4.61	0	0	5.08	0.11	3292.36	5.25	0.07	1955.89	5.16	0	0
912.69	4.13	0	0	4.61	0	0	5.08	0.11	3271.8	5.25	0.06	1945.9	5.15	0	0
914.27	4.13	0	0	4.6	0	0	5.08	0.11	3251.45	5.25	0.06	1936.08	5.15	0	0
915.85	4.13	0	0	4.6	0	0	5.08	0.11	3231.3	5.24	0.06	1926.29	5.15	0	0
917.42	4.13	0	0	4.6	0	0	5.07	0.11	3211.23	5.24	0.06	1916.55	5.14	0	0
919	4.13	0	0	4.6	0	0	5.07	0.11	3191.36	5.24	0.06	1906.97	5.14	0	0
920.58	4.13	0	0	4.6	0	0	5.07	0.1	3171.69	5.24	0.06	1897.42	5.14	0	0
922.16	4.13	0	0	4.59	0	0	5.06	0.1	3152.1	5.23	0.06	1888.04	5.14	0	0
923.73	4.13	0	0	4.59	0	0	5.06	0.1	3132.71	5.23	0.06	1878.56	5.13	0	0
925.31	4.12	0	0	4.59	0	0	5.06	0.1	3113.52	5.23	0.06	1869.39	5.13	0	0
926.89	4.12	0	0	4.59	0	0	5.06	0.1	3094.39	5.23	0.06	1860.11	5.13	0	0
928.46	4.12	0	0	4.59	0	0	5.05	0.1	3075.47	5.22	0.06	1850.99	5.12	0	0
930.04	4.12	0	0	4.58	0	0	5.05	0.1	3056.61	5.22	0.06	1841.91	5.12	0	0
931.61	4.12	0	0	4.58	0	0	5.05	0.1	3037.95	5.22	0.06	1832.86	5.12	0	0
933.19	4.12	0	0	4.58	0	0	5.05	0.1	3019.49	5.21	0.06	1823.98	5.12	0	0
934.76	4.12	0	0	4.58	0	0	5.05	0.1	3001.09	5.21	0.06	1814.99	5.11	0	0
936.34	4.12	0	0	4.58	0	0	5.04	0.1	2982.89	5.21	0.06	1806.3	5.11	0	0
937.91	4.12	0	0	4.58	0	0	5.04	0.1	2964.75	5.21	0.06	1797.5	5.11	0	0
939.49	4.11	0	0	4.57	0	0	5.04	0.1	2946.81	5.2	0.06	1788.87	5.1	0	0
941.06	4.11	0	0	4.57	0	0	5.04	0.1	2929.06	5.2	0.06	1780.27	5.1	0	0
942.64	4.11	0	0	4.57	0	0	5.03	0.1	2911.37	5.2	0.06	1771.7	5.1	0	0
944.21	4.11	0	0	4.57	0	0	5.03	0.1	2893.87	5.2	0.06	1763.29	5.1	0	0
945.79	4.11	0	0	4.57	0	0	5.03	0.1	2876.43	5.19	0.06	1754.9	5.09	0	0
947.36	4.11	0	0	4.57	0	0	5.03	0.1	2859.19	5.19	0.06	1746.55	5.09	0	0
948.93	4.11	0	0	4.56	0	0	5.02	0.1	2842.13	5.19	0.06	1738.36	5.09	0	0
950.51	4.11	0	0	4.56	0	0	5.02	0.1	2825.13	5.19	0.06	1730.06	5.09	0	0
952.08	4.11	0	0	4.56	0	0	5.02	0.1	2808.19	5.18	0.06	1721.92	5.08	0	0
953.65	4.11	0	0	4.56	0	0	5.02	0.09	2791.56	5.18	0.06	1713.94	5.08	0	0
955.23	4.1	0	0	4.56	0	0	5.02	0.09	2774.86	5.18	0.06	1705.86	5.08	0	0
956.8	4.1	0	0	4.56	0	0	5.01	0.09	2758.48	5.18	0.06	1697.93	5.08	0	0
958.37	4.1	0	0	4.55	0	0	5.01	0.09	2742.02	5.17	0.06	1690.03	5.07	0	0
959.94	4.1	0	0	4.55	0	0	5.01	0.09	2725.88	5.17	0.06	1682.16	5.07	0	0
961.52	4.1	0	0	4.55	0	0	5.01	0.09	2709.66	5.17	0.06	1674.44	5.07	0	0
963.09	4.1	0	0	4.55	0	0	5	0.09	2693.76	5.17	0.06	1666.62	5.07	0	0
964.66	4.1	0	0	4.55	0	0	5	0.09	2677.9	5.17	0.06	1658.95	5.06	0	0
966.23	4.1	0	0	4.55	0	0	5	0.09	2662.1	5.16	0.06	1651.44	5.06	0	0
967.8	4.1	0	0	4.55	0	0	5	0.09	2646.48	5.16	0.06	1643.83	5.06	0	0
969.37	4.1	0	0	4.54	0	0	5	0.09	2630.92	5.16	0.06	1636.37	5.06	0	0
970.95	4.09	0	0	4.54	0	0	4.99	0.09	2615.53	5.16	0.06	1628.93	5.05	0	0
972.52	4.09	0	0	4.54	0	0	4.99	0.09	2600.32	5.15	0.06	1621.52	5.05	0	0
974.09	4.09	0	0	4.54	0	0	4.99	0.09	2585.04	5.15	0.06	1614.26	5.05	0	0
975.66	4.09	0	0	4.54	0	0	4.99	0.09	2570.06	5.15	0.06	1606.9	5.05	0	0
977.23	4.09	0	0	4.54	0	0	4.99	0.09	2555.12	5.15	0.06	1599.69	5.04	0	0
978.8	4.09	0	0	4.54	0	0	4.98	0.09	2540.24	5.15	0.06	1592.63	5.04	0	0
980.37	4.09	0	0	4.53	0	0	4.98	0.09	2525.54	5.14	0.06	1585.46	5.04	0	0
981.94	4.09	0	0	4.53	0	0	4.98	0.09	2510.88	5.14	0.06	1578.32	5.04	0	0
983.51	4.09	0	0	4.53	0	0	4.98	0.09	2496.39	5.14	0.06	1571.33	5.04	0	0
985.07	4.09	0	0	4.53	0	0	4.98	0.09	2481.96	5.14	0.06	1564.36	5.03	0	0
986.64	4.09	0	0	4.53	0	0	4.97	0.09	2467.69	5.14	0.06	1557.54	5.03	0	0
988.21	4.08	0	0	4.53	0	0	4.97	0.09	2453.48	5.13	0.06	1550.62	5.03	0	0
989.78	4.08	0	0	4.53	0	0	4.97	0.09	2439.43	5.13	0.06	1543.85	5.03	0	0
991.35	4.08	0	0	4.52	0	0	4.97	0.09	2425.43	5.13	0.05	1537.1	5.03	0	0
992.92	4.08	0	0	4.52	0	0	4.97	0.08	2411.48	5.13	0.05	1530.37	5.02	0	0
994.48	4.08	0	0	4.52	0	0	4.96	0.08	2397.69	5.13	0.05	1523.66	5.02	0	0
996.05	4.08	0	0	4.52	0	0	4.96	0.08	2383.95	5.12	0.05	1517.1	5.02	0	0
997.62	4.08	0	0	4.52	0	0	4.96	0.08	2370.38	5.12	0.05	1510.43	5.02	0	0
999.19	4.08	0	0	4.52	0	0	4.96	0.08	2356.98	5.12	0.05	1503.91	5.02	0	0
1013	4.07	0	0	4.51	0	0	4.94	0.08	2241.97	5.1	0.05	1448.3	5	0	0
1016.4	4.07	0	0	4.5	0	0	4.94	0.08	2214.68	5.1	0.05	1435.04	4.99	0	0
1019.81	4.07	0	0	4.5	0	0	4.93	0.08	2187.82	5.09	0.05	1421.99	4.99	0	0
1023.22	4.07	0	0	4.5	0	0	4.93	0.08	2161.38	5.09	0.05	1409.15	4.99	0	0
1026.62	4.06	0	0	4.5	0	0	4.93	0.08	2135.36	5.09	0.05	1396.52	4.98	0	0
1030.03	4.06	0	0	4.49	0	0	4.92	0.08	2109.63	5.08	0.05	1384.09	4.98	0	0
1033.43	4.06	0	0	4.49	0	0	4.92	0.08	2084.31	5.08	0.05	1371.75	4.98	0	0
1036.84	4.06	0	0	4.49	0	0	4.92	0.08	2059.41	5.08	0.05	1359.61	4.97	0	0
1040.25	4.06	0	0	4.49	0	0	4.91	0.07	2034.78	5.07	0.05	1347.66	4.97	0	0
1043.66	4.06	0	0	4.49	0	0	4.91	0.07	2010.56	5.07	0.05	1335.92	4.96	0	0
1047.06	4.05	0	0	4.48	0	0	4.91	0.07	1986.73	5.07	0.05	1324.25	4.96	0	0
1050.47	4.05	0	0	4.48	0	0	4.9	0.07	1963.18	5.06	0.05	1312.77	4.96	0	0
1053.88	4.05	0	0	4.48	0	0	4.9	0.07	1940.02	5.06	0.05	1301.49	4.95	0	0
1057.29	4.05	0	0	4.48	0	0	4.9	0.07	1917.12	5.05	0.05	1290.28	4.95	0	0
1060.7	4.05	0	0	4.47	0	0	4.89	0.07	1894.61	5.05	0.05	1279.27	4.95	0	0
1064.11	4.05	0	0	4.47	0	0	4.89	0.07	1872.36	5.05	0.05	1268.43	4.94	0	0
1067.52	4.04	0	0	4.47	0	0	4.89	0.07	1850.49	5.04	0.05	1257.67	4.94	0	0
1070.93	4.04	0	0	4.47	0	0	4.88	0.07	1828.87	5.04	0.05	1247.1	4.94	0	0
1074.34	4.04	0	0	4.47	0	0	4.88	0.07	1807.51	5.04	0.05	1236.71	4.94	0	0
1077.75	4.04	0	0	4.46	0	0	4.88	0.07	1786.51	5.04	0.05	1226.38	4.93	0	0
1081.16	4.04	0	0	4.46	0	0	4.87	0.07	1765.88	5.03	0.05	1216.23	4.93	0	0
1084.58	4.04	0	0	4.46	0	0	4.87	0.07	1745.38	5.03	0.05	1206.15	4.93	0	0
1087.99	4.04	0	0	4.46	0	0	4.87	0.07	1725.35	5.03	0.05	1196.24	4.92	0	0
1091.4	4.03	0	0	4.46	0	0	4.86	0.07	1705.45	5.02	0.05	1186.52	4.92	0	0
1094.81	4.03	0	0	4.45	0	0	4.86	0.06	1685.9	5.02	0.05	1176.85	4.92	0	0
1098.23	4.03	0	0	4.45	0	0	4.86	0.06	1666.59	5.02	0.05	1167.36	4.92	0	0
1101.64	4.03	0	0	4.45	0	0	4.85	0.06	1647.51	5.01	0.05	1157.92	4.91	0	0
1105.05	4.03	0	0	4.45	0	0	4.85	0.06	1628.66	5.01	0.05	1148.66	4.91	0	0
1108.47	4.03	0	0	4.45	0	0	4.85	0.06	1610.15	5.01	0.04	1139.45	4.91	0	0
1111.88	4.03	0	0	4.45	0	0	4.84	0.06	1591.87	5.01	0.04	1130.41	4.9	0	0
1115.3	4.02	0	0	4.44	0	0	4.84	0.06	1573.81	5	0.04	1121.43	4.9	0	0
1118.71	4.02	0	0	4.44	0	0	4.84	0.06	1555.98	5	0.04	1112.62	4.9	0	0
1122.13	4.02	0	0	4.44	0	0	4.84	0.06	1538.48	5	0.04	1103.86	4.9	0	0
1125.54	4.02	0	0	4.44	0	0	4.83	0.06	1521.08	4.99	0.04	1095.26	4.89	0	0
1128.96	4.02	0	0	4.44	0	0	4.83	0.06	1504.01	4.99	0.04	1086.82	4.89	0	0
1132.38	4.02	0	0	4.44	0	0	4.83	0.06	1487.15	4.99	0.04	1078.33	4.89	0	0
1135.79	4.02	0	0	4.43	0	0	4.83	0.06	1470.51	4.99	0.04	1070.11	4.89	0	0
1139.21	4.02	0	0	4.43	0	0	4.82	0.06	1454.08	4.98	0.04	1061.82	4.89	0	0
1142.63	4.01	0	0	4.43	0	0	4.82	0.06	1437.85	4.98	0.04	1053.81	4.88	0	0
1146.05	4.01	0	0	4.43	0	0	4.82	0.06	1421.94	4.98	0.04	1045.73	4.88	0	0
1149.47	4.01	0	0	4.43	0	0	4.81	0.06	1406.12	4.98	0.04	1037.81	4.88	0	0
1152.88	4.01	0	0	4.43	0	0	4.81	0.06	1390.5	4.97	0.04	1030.04	4.88	0	0
1156.3	4.01	0	0	4.43	0	0	4.81	0.06	1375.2	4.97	0.04	1022.33	4.87	0	0
1159.72	4.01	0	0	4.42	0	0	4.81	0.06	1359.98	4.97	0.04	1014.65	4.87	0	0
1163.14	4.01	0	0	4.42	0	0	4.8	0.05	1344.97	4.97	0.04	1007.13	4.87	0	0
1166.56	4.01	0	0	4.42	0	0	4.8	0.05	1330.25	4.96	0.04	999.65	4.87	0	0
1169.98	4	0	0	4.42	0	0	4.8	0.05	1315.62	4.96	0.04	992.22	4.87	0	0
1173.41	4	0	0	4.42	0	0	4.8	0.05	1301.18	4.96	0.04	984.94	4.86	0	0
1176.83	4	0	0	4.42	0	0	4.79	0.05	1287.04	4.96	0.04	977.8	4.86	0	0
1180.25	4	0	0	4.42	0	0	4.79	0.05	1272.98	4.95	0.04	970.6	4.86	0	0
1183.67	4	0	0	4.42	0	0	4.79	0.05	1259.11	4.95	0.04	963.55	4.86	0	0
1187.09	4	0	0	4.41	0	0	4.79	0.05	1245.42	4.95	0.04	956.64	4.86	0	0
1190.51	4	0	0	4.41	0	0	4.78	0.05	1231.92	4.95	0.04	949.78	4.85	0	0
1193.94	4	0	0	4.41	0	0	4.78	0.05	1218.6	4.95	0.04	942.95	4.85	0	0
1197.36	4	0	0	4.41	0	0	4.78	0.05	1205.36	4.94	0.04	936.26	4.85	0	0
1200.78	3.99	0	0	4.41	0	0	4.78	0.05	1192.4	4.94	0.04	929.51	4.85	0	0
1204.21	3.99	0	0	4.41	0	0	4.77	0.05	1179.51	4.94	0.04	923.01	4.85	0	0
1207.63	3.99	0	0	4.41	0	0	4.77	0.05	1166.9	4.94	0.04	916.44	4.85	0	0
1211.06	3.99	0	0	4.41	0	0	4.77	0.05	1154.37	4.94	0.04	910.01	4.84	0	0
1214.48	3.99	0	0	4.4	0	0	4.77	0.05	1142.01	4.93	0.04	903.72	4.84	0	0
1217.91	3.99	0	0	4.4	0	0	4.76	0.05	1129.72	4.93	0.04	897.36	4.84	0	0
1221.33	3.99	0	0	4.4	0	0	4.76	0.05	1117.7	4.93	0.04	891.13	4.84	0	0
1224.76	3.99	0	0	4.4	0	0	4.76	0.05	1105.75	4.93	0.04	884.95	4.84	0	0
1228.19	3.99	0	0	4.4	0	0	4.76	0.05	1094.07	4.93	0.04	878.9	4.84	0	0
1231.61	3.98	0	0	4.4	0	0	4.76	0.05	1082.35	4.92	0.04	872.88	4.83	0	0
1235.04	3.98	0	0	4.4	0	0	4.75	0.05	1070.9	4.92	0.04	866.9	4.83	0	0
1238.47	3.98	0	0	4.4	0	0	4.75	0.05	1059.62	4.92	0.04	860.95	4.83	0	0
1241.9	3.98	0	0	4.4	0	0	4.75	0.05	1048.4	4.92	0.04	855.13	4.83	0	0
1245.32	3.98	0	0	4.4	0	0	4.75	0.04	1037.34	4.92	0.04	849.35	4.83	0	0
1248.75	3.98	0	0	4.39	0	0	4.74	0.04	1026.44	4.91	0.04	843.69	4.83	0	0
1252.18	3.98	0	0	4.39	0	0	4.74	0.04	1015.6	4.91	0.04	837.97	4.83	0	0
1255.61	3.98	0	0	4.39	0	0	4.74	0.04	1004.92	4.91	0.04	832.38	4.82	0	0
1259.04	3.98	0	0	4.39	0	0	4.74	0.04	994.4	4.91	0.04	826.92	4.82	0	0
1262.47	3.98	0	0	4.39	0	0	4.74	0.04	984.03	4.91	0.04	821.39	4.82	0	0
